date,year,month,day,mandal,district,uid,longitude,latitude,area_km2,ndvi_min,ndvi_max,ndvi_mean,ndvi_median,ndvi_count,ndvi_min_env,ndvi_max_env,vci
2018-01-01,2018,1,1,Bhadrachalam,Bhadradri Kothagudem,TSSD0054,80.8936520097859,17.66444376000123,11.21,0.17149999737739563,0.6385999917984009,0.3543222215440538,0.31929999589920044,18,0.191383335325453,0.4394555621676975,65.68203474152622
2018-01-01,2018,1,1,Burgampadu,Bhadradri Kothagudem,TSSD0075,80.8183620834312,17.677403161694603,212.03,-0.04050000011920929,0.7475000023841858,0.4907732263075567,0.5085499882698059,452,0.292398908496958,0.6373995890659568,57.499688836389005
2018-01-01,2018,1,1,Chandrugonda,Bhadradri Kothagudem,TSSD0077,80.62232415882967,17.385203564229545,146.4,0.30329999327659607,0.7728000283241272,0.542601560934996,0.5557500123977661,312,0.22775031358767778,0.7325384677984775,62.37294689285364
2018-01-01,2018,1,1,Cherla,Bhadradri Kothagudem,TSSD0085,80.86848219323451,18.075423486932948,477.35,0.015699999406933784,0.7754999995231628,0.5416116714477539,0.5705500245094299,1024,0.22439441084861755,0.691901683807373,67.85290388992985
2018-01-01,2018,1,1,Chunchupally,Bhadradri Kothagudem,TSSD0104,80.6755532192733,17.47523003786436,113.98,0.14740000665187836,0.7305999994277954,0.5488914207175926,0.5663999915122986,243,0.27738189697265625,0.7331197605211548,59.57581001299509
2018-01-01,2018,1,1,Dammapeta,Bhadradri Kothagudem,TSSD0109,80.96922687415167,17.331863491429957,482.53,0.21250000596046448,0.8669999837875366,0.6466771175986842,0.6697999835014343,1045,0.2548237339731609,0.7525510359038576,78.7285290771702
2018-01-01,2018,1,1,Dummugudem,Bhadradri Kothagudem,TSSD0130,80.95787261669102,17.83185356806155,322.15,-0.09139999747276306,0.730400025844574,0.4573162103154857,0.4591500163078308,628,0.21932677250758859,0.6653782060951184,53.354707526390186
2018-01-01,2018,1,1,Gundala,Bhadradri Kothagudem,TSSD0163,80.36409754800422,17.892627140349713,495.92,0.30880001187324524,0.7954000234603882,0.5397547238372093,0.5141000151634216,1075,0.2438602037327264,0.7280438090479651,61.11204858161897
2018-01-01,2018,1,1,Julurupad,Bhadradri Kothagudem,TSSD0201,80.497804258175,17.421434500050996,238.74,0.09870000183582306,0.7815999984741211,0.5808081220286762,0.579800009727478,516,0.25181780674660853,0.7421651440997457,67.09332145208249
2018-01-01,2018,1,1,Karakagudem,Bhadradri Kothagudem,TSSD0220,80.5563542682864,18.036362350147854,222.05,0.26030001044273376,0.7900999784469604,0.5449649436488778,0.5548999905586243,479,0.26278831466005836,0.7590720668466205,56.85792205478934
2018-01-01,2018,1,1,Kothagudem,Bhadradri Kothagudem,TSSD0259,80.62559938143609,17.534528945691417,16.26,0.3124000132083893,0.5688999891281128,0.45224548108649976,0.45080000162124634,33,0.29381818482370087,0.6841909235174005,40.58359628106782
2018-01-01,2018,1,1,Laxmidevipally,Bhadradri Kothagudem,TSSD0273,80.60063567329786,17.67513023217091,229.46,-0.03319999948143959,0.7530999779701233,0.4992703073393039,0.4999000132083893,492,0.28092398294588417,0.6448931190056529,59.990340597880866
2018-01-01,2018,1,1,Manuguru,Bhadradri Kothagudem,TSSD0309,80.77556266997497,17.952742315189496,241.6,-0.01889999955892563,0.7738999724388123,0.44672792044470006,0.44690001010894775,523,0.288711693729087,0.6463673228743427,44.18110993897917
2018-01-01,2018,1,1,Mulakalapally,Bhadradri Kothagudem,TSSD0339,80.83937203371879,17.48777489506675,514.62,0.3230000138282776,0.8216999769210815,0.5961714492506812,0.6050999760627747,1101,0.28413350922102065,0.7195075344324762,71.67123483724318
2018-01-01,2018,1,1,Palvancha,Bhadradri Kothagudem,TSSD0402,80.69106392682838,17.708301881529263,421.11,-0.05609999969601631,0.8140000104904175,0.5441193226643525,0.5468000173568726,916,0.3288655176953978,0.691184297919794,59.410060067998906
2018-01-01,2018,1,1,Pinapaka,Bhadradri Kothagudem,TSSD0424,80.68294245909804,18.04920525097939,237.05,0.030899999663233757,0.7907999753952026,0.4659479287377978,0.4478999972343445,509,0.2353860521597572,0.7078560040367141,48.799267691437166
2018-01-01,2018,1,1,Sujathanagar,Bhadradri Kothagudem,TSSD0485,80.58134302206359,17.493060721938026,105.54,0.0215000007301569,0.6827999949455261,0.5075816858283297,0.5099999904632568,229,0.22029999978677675,0.7290903949321097,56.4636614178797
2018-01-01,2018,1,1,Tekulapalle,Bhadradri Kothagudem,TSSD0498,80.49146327342497,17.635807404744458,467.77,0.22200000286102295,0.7961000204086304,0.5215755644298735,0.503849983215332,1008,0.2776359073699467,0.6839810325985863,60.03262791024463
2018-01-01,2018,1,1,Yellandu,Bhadradri Kothagudem,TSSD0554,80.32067869976747,17.655802446928927,446.45,0.21889999508857727,0.7940999865531921,0.5223934942868048,0.5034999847412109,962,0.32280260113817244,0.7193889023112656,50.32722828757501
2018-01-01,2018,1,1,Amberpet,Hyderabad,TSSD0017,78.50927651924326,17.387222235613507,9.23,0.15330000221729279,0.39980000257492065,0.24209047499157132,0.22830000519752502,21,0.18767143431163968,0.38268575214204337,27.90515141932181
2018-01-01,2018,1,1,Ammerpet,Hyderabad,TSSD0018,78.45007863069794,17.442270264572834,3.86,0.17710000276565552,0.383899986743927,0.24834285463605607,0.22130000591278076,7,0.1587857178279332,0.3434000015258789,48.51040505330055
2018-01-01,2018,1,1,Asifnagar,Hyderabad,TSSD0026,78.44516081744953,17.38574932144141,12.88,0.13519999384880066,0.44620001316070557,0.2134214128766741,0.19519999623298645,28,0.17333214623587473,0.31922500474112375,27.47856684112952
2018-01-01,2018,1,1,Bahadurpura,Hyderabad,TSSD0036,78.45504742730002,17.351061664747817,15.01,0.12489999830722809,0.44519999623298645,0.21340909148707535,0.18389999866485596,33,0.16149393717447916,0.31043332995790424,34.85656369506405
2018-01-01,2018,1,1,Bandlaguda,Hyderabad,TSSD0042,78.48151524171338,17.327993607797524,21.38,0.14710000157356262,0.47450000047683716,0.24462290604909262,0.1988999992609024,48,0.17759581406911215,0.3798312743504842,33.14309562068149
2018-01-01,2018,1,1,Charminar,Hyderabad,TSSD0080,78.48722093560482,17.361486856781024,5.37,0.1331000030040741,0.2653000056743622,0.16284165779749551,0.16060000658035278,12,0.14078332980473837,0.218999981880188,28.201575249576216
2018-01-01,2018,1,1,Golkonda,Hyderabad,TSSD0156,78.4076843082344,17.381336699391575,9.86,0.1639000028371811,0.5023999810218811,0.3268549919128418,0.2946000099182129,20,0.14997999668121337,0.4808949947357178,53.45028066769451
2018-01-01,2018,1,1,Himayatnagar,Hyderabad,TSSD0174,78.48891394218599,17.403468171478234,6.58,0.10819999873638153,0.34769999980926514,0.19843077659606934,0.1891999989748001,13,0.16540769430307242,0.24391537446242112,42.06350541242496
2018-01-01,2018,1,1,Khairatabad,Hyderabad,TSSD0233,78.44805503087598,17.4296421375747,17.24,-0.11949999630451202,0.33889999985694885,0.19156578967445775,0.20179998874664307,38,0.16688420898035952,0.2846368488512541,20.960532792436258
2018-01-01,2018,1,1,Maredpally,Hyderabad,TSSD0310,78.51510041325318,17.439419363899045,12.89,0.18770000338554382,0.4957999885082245,0.28716538502619815,0.2761499881744385,26,0.14259615311255822,0.3911192233745868,58.17135276866423
2018-01-01,2018,1,1,Musheerabad,Hyderabad,TSSD0346,78.50290666307588,17.416285086509486,9.91,-0.09730000048875809,0.3765000104904175,0.19621303807134213,0.18709999322891235,23,0.1675869485606318,0.2923739060111668,22.93996912462393
2018-01-01,2018,1,1,Nampally,Hyderabad,TSSD0357,78.47293929075133,17.38503400100639,11.34,0.1264999955892563,0.3034999966621399,0.1982391191565472,0.1850000023841858,23,0.16651739244875702,0.5458133810817605,8.363317213587322
2018-01-01,2018,1,1,Saidabad,Hyderabad,TSSD0455,78.50669291148772,17.36092460229435,4.44,0.15189999341964722,0.2619999945163727,0.20648182522166858,0.21070000529289246,11,0.1646181670102206,0.27037273753773083,39.58567275402803
2018-01-01,2018,1,1,Secunderabad,Hyderabad,TSSD0461,78.48648928713655,17.436740783007547,3.33,0.12759999930858612,0.4830000102519989,0.22192499041557312,0.1768999993801117,8,0.14727500081062317,0.32343751192092896,42.375638911168316
2018-01-01,2018,1,1,Shaikpet,Hyderabad,TSSD0464,78.42035849055146,17.4144087785306,23.35,0.1501999944448471,0.49160000681877136,0.2642379951477051,0.26385000348091125,50,0.19458799362182616,0.39093799591064454,35.47237113011498
2018-01-01,2018,1,1,Tirumalgiri,Hyderabad,TSSD0513,78.48757226715826,17.463372322809523,13.97,0.1914999932050705,0.5264000296592712,0.31464481353759766,0.3052999973297119,29,0.20569309695013638,0.43857242321145945,46.78462375196082
2018-01-01,2018,1,1,Beerpur,Jagtial,TSSD0049,78.96654619320299,19.027238215573625,108.89,0.2329999953508377,0.6304000020027161,0.37690799246357465,0.3659000098705292,237,0.2220240564788947,0.751402907230683,29.257673547918312
2018-01-01,2018,1,1,Buggaram,Jagtial,TSSD0074,79.06759613994265,18.870419515559135,80.72,0.32429999113082886,0.5291000008583069,0.4034666934255826,0.39899998903274536,177,0.2739000051035046,0.7943813517942266,24.893627628708952
2018-01-01,2018,1,1,Dharmapuri,Jagtial,TSSD0117,79.06331298315031,18.9631239237002,175.9,0.026000000536441803,0.5410000085830688,0.3815764982457572,0.382099986076355,383,0.2363647580458041,0.7501780856060297,28.26157524746813
2018-01-01,2018,1,1,Gollapalli,Jagtial,TSSD0157,79.06779004794973,18.79378407514081,151.75,0.21480000019073486,0.6430000066757202,0.43199753179782774,0.42570000886917114,328,0.2967917512102825,0.7900271532012195,27.41201869164079
2018-01-01,2018,1,1,Ibrahimpatnam,Jagtial,TSSD0178,78.58311996751637,18.922872985466242,142.28,0.1623000055551529,0.6309999823570251,0.43433099562121974,0.42800000309944153,310,0.20525709582913307,0.7352777296496976,43.21980790461798
2018-01-01,2018,1,1,Jagityal_Rural,Jagtial,TSSD0188,78.93563198534044,18.817035204753576,167.3,0.22110000252723694,0.588699996471405,0.4027630934702135,0.39649999141693115,363,0.2852005551340823,0.7946515043904959,23.076321382406597
2018-01-01,2018,1,1,Jagtial,Jagtial,TSSD0189,78.91222961565425,18.793234698459848,42.64,0.09149999916553497,0.5328999757766724,0.3566021662886425,0.3564999997615814,93,0.27516129196331063,0.7009333128570229,19.127812615395502
2018-01-01,2018,1,1,Kathlapur,Jagtial,TSSD0225,78.69403666974763,18.70768308928034,181.36,0.2825999855995178,0.5911999940872192,0.37824418809678817,0.37435001134872437,396,0.2551906470096473,0.7764805495136916,23.605586928894372
2018-01-01,2018,1,1,Kodimial,Jagtial,TSSD0242,78.89259841392115,18.62906426159419,173.87,0.1859000027179718,0.47350001335144043,0.373057935603712,0.3702999949455261,378,0.2671584679336144,0.7868473113529266,20.377475678201602
2018-01-01,2018,1,1,Korutla,Jagtial,TSSD0254,78.73437119089493,18.83953218004912,137.05,0.2240000069141388,0.6270999908447266,0.3805850788698358,0.3752000033855438,295,0.28344100693524893,0.7686419988082627,20.021408356892085
2018-01-01,2018,1,1,Mallapur,Jagtial,TSSD0298,78.71207339405069,18.960377451091063,213.62,0.2485000044107437,0.5938000082969666,0.4012513202169667,0.4000999927520752,460,0.261566510407821,0.7557702105978261,28.264622412871752
2018-01-01,2018,1,1,Mallial,Jagtial,TSSD0299,78.92814051206564,18.710158340123513,151.65,0.21230000257492065,0.5971999764442444,0.37674494816706733,0.3716999888420105,325,0.2840987689678486,0.7820679649939903,18.60480124846018
2018-01-01,2018,1,1,Medipalle,Jagtial,TSSD0319,78.79678296664973,18.746326151626278,206.03,0.2825999855995178,0.5644999742507935,0.4021451809262269,0.39640000462532043,447,0.28233603663092494,0.7877716132725112,23.704137546348633
2018-01-01,2018,1,1,Metpalli,Jagtial,TSSD0323,78.6133328643077,18.808633451671945,189.57,0.22040000557899475,0.6136999726295471,0.38416009981846866,0.3725000023841858,411,0.2557559605062443,0.7387180003516576,26.586797453755175
2018-01-01,2018,1,1,Pegadapalli,Jagtial,TSSD0418,79.06618632179637,18.704655137708833,131.5,0.07119999825954437,0.5489000082015991,0.38830799526638454,0.3876500129699707,288,0.29787328508165145,0.7913399802313911,18.326406031777122
2018-01-01,2018,1,1,Raikal,Jagtial,TSSD0430,78.84059564017713,18.951660073481808,266.42,0.2703000009059906,0.5963000059127808,0.40926117312311094,0.4043999910354614,579,0.2739814929599795,0.7719362881517163,27.167060437894207
2018-01-01,2018,1,1,Sarangapur,Jagtial,TSSD0458,78.9444202667226,18.925943275837096,143.97,0.06599999964237213,0.5924000144004822,0.3963459977707543,0.39169999957084656,313,0.22874775004297607,0.8023773290859625,29.217155783247854
2018-01-01,2018,1,1,Velgatur,Jagtial,TSSD0532,79.1995095808636,18.80805410376903,186.9,-0.17100000381469727,0.5611000061035156,0.3723419566213349,0.3910999894142151,405,0.23420197286723574,0.7350355360243056,27.582014049401103
2018-01-01,2018,1,1,Bachannapet,Jangoan,TSSD0034,79.00700693531782,17.81212829027896,215.84,0.16580000519752502,0.462799996137619,0.35478794549101145,0.3537999987602234,465,0.2827421454973118,0.6974814794396842,17.37134486590807
2018-01-01,2018,1,1,Chilpur,Jangoan,TSSD0089,79.3089765113448,17.91521888372912,157.63,-0.03319999948143959,0.5325999855995178,0.40681582445289655,0.4136500060558319,342,0.315621939318919,0.6757207502398574,25.32468377242146
2018-01-01,2018,1,1,Devaruppula,Jangoan,TSSD0115,79.32363302243284,17.593201659560208,182.53,0.24310000240802765,0.5151000022888184,0.3746053292854445,0.373199999332428,393,0.25245775217925015,0.6563585587130248,30.24197405161166
2018-01-01,2018,1,1,Ghanpur (Stn),Jangoan,TSSD0153,79.35199550945794,17.820838716582116,172.06,-0.18240000307559967,0.5493999719619751,0.3947270161396748,0.4036000072956085,370,0.2985835307353252,0.6686196816934121,25.982187187770084
2018-01-01,2018,1,1,Jangoan,Jangoan,TSSD0196,79.13161938273655,17.757609001072915,196.46,-0.009399999864399433,0.5041999816894531,0.3562722590297319,0.3571999967098236,422,0.28497180667533695,0.6838383968407509,17.87576450683071
2018-01-01,2018,1,1,Kodakandla,Jangoan,TSSD0582,79.46698603652779,17.54387454815154,120.55,0.04580000042915344,0.5867000222206116,0.39235154972519987,0.38955000042915344,258,0.2605348927106044,0.6865779078283976,30.939753108767793
2018-01-01,2018,1,1,Lingalaghanpur,Jangoan,TSSD0274,79.21451403564481,17.65733108561419,187.87,0.11069999635219574,0.5200999975204468,0.3759999969859182,0.3765999972820282,405,0.26040543921199844,0.6391719111689815,30.51868798647203
2018-01-01,2018,1,1,Narmetta,Jangoan,TSSD0366,79.16374457551912,17.874809150059956,125.01,0.05700000002980232,0.5347999930381775,0.3821886006523581,0.3795500099658966,272,0.2827900718240177,0.6664018069996553,25.911232559877373
2018-01-01,2018,1,1,Palakurthy,Jangoan,TSSD0399,79.43574888622938,17.65052077455534,255.42,0.028300000354647636,0.5809000134468079,0.4086192034292912,0.41260001063346863,552,0.246057956501589,0.7143576411877648,34.71308058570235
2018-01-01,2018,1,1,Ragunathpally,Jangoan,TSSD0429,79.27171481560511,17.76796544526984,251.68,-0.05810000002384186,0.6040999889373779,0.40826624345955376,0.4087499976158142,542,0.25946807861328125,0.6956974043617389,34.11007836095683
2018-01-01,2018,1,1,Tharigoppula,Jangoan,TSSD0503,79.17982565006535,17.950380960832465,85.48,0.1868000030517578,0.5171999931335449,0.40033934546298666,0.40299999713897705,183,0.29482569460008967,0.6833928843013576,27.154544608878666
2018-01-01,2018,1,1,Zaffergadh,Jangoan,TSSD0559,79.46271513146272,17.796303461291068,163.78,-0.043299999088048935,0.5960999727249146,0.41195833447953345,0.4131999909877777,355,0.2803741025253081,0.6730718048525528,33.50776721493852
2018-01-01,2018,1,1,Bhupalpally,Jayashankar Bhupalpally,TSSD0064,79.94004002131858,18.431697885431586,412.31,-0.30000001192092896,0.7910000085830688,0.5185520189225407,0.5426999926567078,892,0.25463128196818946,0.7254366340124019,56.05729327596236
2018-01-01,2018,1,1,Chityal,Jayashankar Bhupalpally,TSSD0098,79.70913138513521,18.386556516520574,210.42,0.164900004863739,0.7293999791145325,0.5002043742841391,0.5020999908447266,457,0.2180365430969639,0.6711871190978871,62.268006735712575
2018-01-01,2018,1,1,Ghanapur_Mulug,Jayashankar Bhupalpally,TSSD0151,79.87172437320658,18.339801211554878,135.95,-0.17020000517368317,0.7057999968528748,0.40517433375528417,0.4032999873161316,292,0.22796301645775363,0.6758328790534033,39.567591413830456
2018-01-01,2018,1,1,Kataram,Jayashankar Bhupalpally,TSSD0224,79.91477104226018,18.649070241301033,274.84,0.1657000035047531,0.739300012588501,0.48823371005417715,0.499099999666214,597,0.2355100289860762,0.7010278238523346,54.28872620018909
2018-01-01,2018,1,1,Mahadevpur,Jayashankar Bhupalpally,TSSD0291,79.95909061005734,18.738969367478997,299.12,0.02800000086426735,0.8341000080108643,0.47538535940851695,0.5044000148773193,641,0.19678391383702223,0.6127817329490055,66.97185244052864
2018-01-01,2018,1,1,Malharrao,Jayashankar Bhupalpally,TSSD0296,79.81550436654429,18.528064860569682,330.72,0.16869999468326569,0.7838000059127808,0.4800103460992133,0.47589999437332153,715,0.2884233381364729,0.7042365227545891,46.07526048956199
2018-01-01,2018,1,1,Mogullapally,Jayashankar Bhupalpally,TSSD0328,79.620574818295,18.305927154466552,117.77,0.2906000018119812,0.7149999737739563,0.5295625329017639,0.5338499546051025,256,0.17096483707427979,0.6786292791366577,70.63675651000635
2018-01-01,2018,1,1,Mutharam_Mahadevpur,Jayashankar Bhupalpally,TSSD0348,80.1138228836485,18.52425212756675,603.81,0.2345000058412552,0.7615000009536743,0.5820212103970503,0.6122999787330627,1301,0.24828754398659686,0.7690424996096753,64.08650802202051
2018-01-01,2018,1,1,Palmela,Jayashankar Bhupalpally,TSSD0401,80.23389902554489,18.648796407048728,226.16,0.05900000035762787,0.7181000113487244,0.5507351246792165,0.5875999927520752,481,0.21396113532496588,0.7086553434820037,68.07720482697539
2018-01-01,2018,1,1,Regonda,Jayashankar Bhupalpally,TSSD0448,79.78305423938112,18.245315828226296,230.7,-0.06080000102519989,0.8281000256538391,0.5035806274414063,0.5077500343322754,500,0.18207540893554688,0.6823421630859375,64.26675685292655
2018-01-01,2018,1,1,Tekumatla,Jayashankar Bhupalpally,TSSD0499,79.62256803517155,18.415624624341007,105.62,0.1826000064611435,0.7215999960899353,0.4761061356057246,0.48500001430511475,229,0.19035982356841907,0.6667808299501911,59.977689524531066
2018-01-01,2018,1,1,Aiza,Jogulamba Gadwal,TSSD0008,77.64188668120438,15.981611867937293,281.08,0.19460000097751617,0.7293999791145325,0.4299415639928869,0.4207000136375427,592,0.14469391590840108,0.4865589657345334,83.43866921452155
2018-01-01,2018,1,1,Alampur,Jogulamba Gadwal,TSSD0011,78.12811916021161,15.919429642833615,212.17,-0.30000001192092896,0.7692999839782715,0.31736255868133406,0.3606500029563904,446,0.08665560393055458,0.45357557904025364,62.87664079389638
2018-01-01,2018,1,1,Dharoor,Jogulamba Gadwal,TSSD0120,77.6677389280865,16.277316497204364,233.51,-0.30000001192092896,0.5246000289916992,0.31988531518652735,0.3637999892234802,498,0.18925854863830138,0.7062219981566525,25.268085523247226
2018-01-01,2018,1,1,Gadwal,Jogulamba Gadwal,TSSD0139,77.81184054770908,16.210386098467044,264.89,-0.11110000312328339,0.583899974822998,0.38511480919605057,0.38679999113082886,561,0.20110693674886504,0.5461955622980726,53.32191756663596
2018-01-01,2018,1,1,Ghattu,Jogulamba Gadwal,TSSD0155,77.57234713783954,16.091767746823088,267.38,-0.19460000097751617,0.5673999786376953,0.3428144876935841,0.3427000045776367,565,0.1563288595824115,0.4065256844579646,74.53556942776144
2018-01-01,2018,1,1,Itikyal,Jogulamba Gadwal,TSSD0185,77.87405097873643,16.07511978509404,302.11,-0.004699999932199717,0.7178999781608582,0.435722644964609,0.42989999055862427,649,0.2101154062891227,0.5433004464500674,67.71229541593674
2018-01-01,2018,1,1,Kaloor_Thimmandoddi,Jogulamba Gadwal,TSSD0207,77.54636621830015,16.218779865632573,176.12,0.20419999957084656,0.6207000017166138,0.33891592611813676,0.34014999866485596,358,0.21337206536831135,0.4471776525401536,53.695834333314394
2018-01-01,2018,1,1,Maldakal,Jogulamba Gadwal,TSSD0295,77.71381056024417,16.11818567940187,241.46,-0.09650000184774399,0.6226999759674072,0.4032338362473708,0.4039999842643738,520,0.19426827063927285,0.520495370718149,64.05524420183781
2018-01-01,2018,1,1,Manopad,Jogulamba Gadwal,TSSD0307,77.95242202346643,15.979791572640101,163.37,-0.17090000212192535,0.7423999905586243,0.4607687788911399,0.4657999873161316,349,0.12697076660855794,0.5351544136987375,81.7764294728927
2018-01-01,2018,1,1,Rajoli,Jogulamba Gadwal,TSSD0438,77.75328560407907,15.911774999078602,129.05,-0.30000001192092896,0.7847999930381775,0.4847551794613109,0.503350019454956,272,0.1938327200272504,0.544773214003619,82.89794550002838
2018-01-01,2018,1,1,Undavelly,Jogulamba Gadwal,TSSD0517,78.01373495459768,15.949766509302146,170.36,-0.30000001192092896,0.7210000157356262,0.4171559593894265,0.4107000231742859,352,0.12155626036904076,0.4690252650867809,85.07224961274189
2018-01-01,2018,1,1,Waddepally,Jogulamba Gadwal,TSSD0541,77.82075974657805,15.966861698997691,129.2,0.3082999885082245,0.7671999931335449,0.4659592390921142,0.4562999904155731,277,0.2679306746389892,0.537385190006628,73.49239042550036
2018-01-01,2018,1,1,Banswada,Kamareddy,TSSD0043,77.92129034484444,18.392802315758445,142.84,0.11969999969005585,0.6258000135421753,0.3798592885335286,0.36549997329711914,312,0.18252274928948817,0.8131141173533905,31.29388526993648
2018-01-01,2018,1,1,Bhiknoor,Kamareddy,TSSD0061,78.41426113062887,18.18713285832207,154.94,0.20329999923706055,0.6166999936103821,0.36864137649536133,0.35670000314712524,336,0.2807044528779529,0.7184422810872396,20.08894775604472
2018-01-01,2018,1,1,Bibipet,Kamareddy,TSSD0066,78.52279949480796,18.22095219272446,80.7,-0.05770000070333481,0.46880000829696655,0.33726627882136856,0.3429499864578247,172,0.28052383245423784,0.7421721081401027,12.291272242451074
